MonthlySalary,StressLevel,ExperienceYears,MissedDeadlines,YearsInCompany,ProjectsHandled,AnnualWorkload,LeadershipRole,EmployeeAge,TrainingHours,EducationLevel,ReliabilityIndex,Performance_Label
91.70782377655011,19.137403576887777,18.766759501480372,1,6.7925549338092415,6,151.82780491099777,1,20.703322474532378,37.49506283631938,4,9.103171979071126,Good
83.791323282353,25.664767234195143,3.8717384751469455,0,7.240947226910132,3,134.8728455975864,1,49.42233705263374,0.0,3,0.9845578330496954,Poor
57.36218615508139,23.43049787058233,1.0,2,7.5315883638681225,7,134.1589410716742,1,43.11100006920825,81.2024972251317,4,0.05483260074863616,Average
105.6466287844455,30.90780417623369,7.721527157869783,2,0.0,2,228.39715045603427,1,19.931178532044935,52.766151115845915,4,1.92056738362577,Poor
83.33390213359155,19.06654585476639,7.194886230459897,0,6.845863251425335,6,137.69881191076178,0,36.41081818868037,70.57711389419383,2,3.3735507614962303,Average
85.92031573478512,17.869730910525824,19.403131576182442,0,0.0,2,116.73209936406533,1,42.6854572055106,50.64306599278304,5,9.87112678908171,Good
62.6188684726347,26.695153798366714,18.76078841281003,0,7.35529300968338,3,132.99464112837245,0,40.324735993120605,63.55713540585968,5,6.657137133631387,Poor
72.31548559031609,25.42000819624384,9.650889617417997,1,1.8786923136041456,4,120.62731335236438,1,30.74117861504288,49.418842512394754,1,3.392005288358317,Poor
92.12511484324989,15.564981306242359,18.071611900198352,0,5.841849292212376,3,124.61409415793105,1,33.9747531471228,50.79337284854184,5,10.810163433933473,Good
21.922011393670992,23.85588822815624,7.004873027161998,1,6.703025630137156,6,148.30992934250946,0,37.105081674671155,40.21932656709226,5,3.093962107582987,Average
99.9704812967755,13.527721180542422,7.641623769016314,0,5.667305371050097,2,169.8629906219663,0,41.663612750523605,42.10307468908813,3,5.279141289819476,Average
86.20009041769536,25.557882139277154,9.621607658728832,1,2.1863411740083167,2,135.9616816377898,1,43.0627230380811,44.43159153735536,2,3.5682328051554277,Poor
58.02737086355038,17.77859325359786,5.424962073462695,0,8.383798025595773,4,232.26205586175718,1,53.57611664952819,39.18344171425959,3,1.7013039803718555,Average
96.43862048994656,15.444845182564517,6.774844586604202,0,4.0387140224588975,5,133.62750651616474,1,39.18742389975023,48.93711811735088,4,3.8354919853893295,Average
61.101661800888785,14.354056505270195,13.324525264690706,0,5.4208779014009245,4,106.58161551580115,1,43.89611604913287,56.827625672901945,1,9.188807867973292,Good
63.03904204097489,8.725200305479452,10.079950330099956,0,6.222222895264591,6,120.310578860692,0,55.082490202105255,61.72824463791012,3,10.676991527864791,Good
71.31777834745287,26.420384144662705,5.645509416946528,1,2.9124550394619826,6,101.3951057850639,1,36.36298910927228,50.42102978120842,5,3.053450154366879,Poor
79.23151167251144,18.82540499307816,14.107224920597512,1,6.073362531129377,4,130.20518252320232,1,45.21595199319591,30.877907919922297,1,6.698256719925617,Average
106.18527853152709,18.207518208158397,5.823649401434421,0,12.273627738579151,5,148.46041551433208,0,30.562664538634113,68.3393569540385,5,4.645437171714952,Average
76.63262393981202,29.32739202065489,6.600316804402395,0,5.606363611862917,3,92.09052410999202,0,43.808219967156546,38.80354479163805,2,2.1594717487435795,Poor
84.7642105127815,11.747425826231105,9.787293933230037,0,4.200235266682477,8,263.1703057066083,1,32.53669848747443,116.73253685334497,3,7.2550893045681,Average
111.4429401437452,18.285900493193875,14.31758281963882,2,1.242073828634674,4,175.13121853404806,0,50.59110431149809,76.5260368478247,3,8.059216924461902,Average
72.26301389104505,21.125151280459015,5.431250948152254,1,6.835957822503406,6,120.54332217712083,1,37.95791229352317,62.592703809139856,1,1.9710234825589623,Average
60.4043561672564,19.34830397163204,16.74120298082201,0,9.14139035376201,4,125.22649871459798,1,30.648484793580685,59.21310369027446,1,8.993197835053811,Average
106.1860624937969,14.150754635905171,16.328644166009404,0,7.2028655603763445,6,118.51987343226533,1,32.47473201037163,83.6145207630057,3,11.106968365145319,Good
63.71703664156772,5.0,7.059959185055015,0,8.990051957386399,1,154.1958012897685,1,31.6214913322653,0.0,5,12.115477956683632,Good
68.10921535166672,14.859049000231195,11.585379273737777,1,5.097533562783705,5,239.88394311024766,1,51.659164818151865,69.18136518650276,2,7.233944100600443,Average
67.33626967843348,20.099645693231626,18.147911835531374,0,5.521183567925497,2,77.514816801998,1,42.29512152354197,61.074375210662666,1,8.224056976851877,Average
114.99865830308433,16.576811648621728,10.877112335121689,1,11.40922449258314,5,77.73827908697933,0,36.20718909941302,7.516547049987605,3,6.679829924931099,Average
77.74456469824334,18.34091528094298,7.141918106134009,0,6.0853876897604575,3,183.72244570872328,1,40.347351429789775,72.51403541580909,4,4.0722205887116045,Average
82.24258642557906,20.99951242773432,6.056865519759533,0,6.012820403161291,2,157.49866964356792,1,32.326003508254466,78.95008566442675,4,2.569052864495786,Average
86.08696534375612,16.049663584313876,11.673667946491435,0,2.508009217172179,2,223.8906108841464,0,28.96784673098363,70.28343889093598,2,7.186334944666595,Average
95.29016450034848,19.446288330126613,7.9342466428149425,0,3.958576956268686,4,50.09281515881669,1,36.0287642666242,36.47393393421575,3,2.7938799375800887,Average
65.77591815818083,27.142585779637304,11.534691318567402,1,4.165502200151065,3,151.3131250551001,0,18.0,37.872053927002476,4,3.7690690883394096,Poor
67.59087475339086,23.196384998237857,9.766851593878176,0,1.2199563961618358,4,159.62965505093453,1,29.5923788579586,51.365928323384416,2,4.372131929585556,Average
61.1898155837287,16.50185942508837,12.99899871774836,0,0.9442647114682983,6,169.20416193863667,1,36.699237826140966,15.200802508857123,5,7.639387829263398,Average
70.87021030730905,18.3109228988079,10.050117502444616,1,8.645775210303432,3,188.0295649360049,1,50.06290652204727,36.681371856233376,1,5.190593428897012,Average
75.13879975513058,20.354909129603985,8.789990402770945,0,6.843145687477833,3,182.2994458568386,0,53.13887075096184,136.3909664989171,2,3.620174690471491,Average
81.5548321379342,15.14968653516064,13.7496865643386,0,3.6135969188003685,3,239.52919117684235,0,42.928366741744796,37.722028174568905,2,8.690277298671115,Average
97.00308686729124,22.49190656362081,11.278529726464862,1,8.201016668290606,5,120.62021464657207,0,29.403281180729376,92.59840105118246,2,3.985859365765468,Average
122.83797381500352,20.26781737216847,7.856548109239093,1,9.35281624695805,6,195.67080408407065,1,30.845340342182777,26.707248867866394,2,2.543281063687369,Average
116.00207172840638,22.79777930404179,12.322582875736828,1,6.745721167575067,4,93.58198998694974,1,50.7802448194902,63.96325337800042,2,5.667389244873707,Average
52.82034705418168,18.211213206523475,13.53937623193123,0,4.997397828750505,4,167.6805917347443,1,50.414301979785485,74.39080147434295,2,7.184918805922645,Average
64.88934037474922,10.721205864284487,8.877605720463919,0,6.0993872131680575,5,99.69793965007597,1,41.68762834088939,70.19481254604763,3,7.362751635688266,Average
62.535137561275896,27.193288554411495,13.817653734557915,0,5.514218616076827,5,115.70078752990331,1,23.21561005886226,0.0,5,4.161953176690093,Poor
94.70477751713184,25.726503230187284,17.864297352944,0,4.0324049115021605,6,126.51897511247542,1,49.11958428121655,44.097314500864975,2,6.429180887690256,Poor
87.86458330512413,15.558418448920087,8.463595573482571,1,5.314008869179206,4,152.72536625020672,1,34.452543721581485,0.0,2,5.365526126625846,Average
62.311028825016265,26.665368827705663,11.852807090165213,1,4.239954700755719,4,146.2828567590311,1,30.812199061315066,98.9226914143216,1,3.8025261974136715,Poor
75.98136658660667,14.154150235101815,11.648707624942459,0,4.734189671813148,3,156.08708351739884,1,30.46307998452028,65.28366064455818,3,8.403655557390925,Average
56.77390223032738,22.92792322623456,10.67385079472771,0,6.242516777132062,2,207.52000915570574,1,30.865867757015963,4.4714989138170385,1,3.1484651013020195,Average
39.18484109871315,24.59243043869469,13.95632008661899,2,3.557260164671032,1,166.66535695458617,1,35.299094487256895,51.92987111970502,4,5.310381675532875,Average
119.93115665371761,27.377192314444436,11.14895866845892,0,0.6531600498583683,4,129.66490892177524,1,59.41614353952729,30.381715578717028,3,3.494886220451576,Poor
55.28582247803984,22.616266881509876,10.802457585534814,0,3.5308621417240453,5,72.95316064232024,1,45.97583426820334,39.09610736676319,2,4.637725334716968,Average
74.12431921627157,22.63855240729192,8.266433585789432,0,6.605807282674171,5,164.1040935511228,1,42.97225756466697,35.677094232770436,3,3.13282422092045,Average
83.02008781860488,21.750005020746446,4.100064510138924,0,6.702919912505101,4,69.55587538775592,1,24.777240541529437,66.66329180367305,3,1.898795715579006,Average
91.05032597277138,25.075181116180968,4.185747362001877,1,2.223373210766725,3,93.43935127098467,1,31.807278950194817,48.1923349530457,1,1.321883916344648,Poor
68.86552407162016,16.304868627011054,8.899982247149586,0,1.9820333943060278,6,130.71605702345258,1,55.25981846847725,61.36516850417472,4,5.458848176878478,Average
111.1769234047154,15.095457231279154,17.584169940367364,0,7.697124716126019,3,166.76073403015607,0,38.874074798331435,36.46760274350115,3,10.36317799409759,Good
76.58837159708429,29.97301227669343,17.532509116255657,1,2.6165796094442957,4,120.8655989942312,0,40.530968816963174,45.46445170096488,5,6.448995444328386,Poor
90.21457601696319,21.491021982326476,17.525008330377567,2,1.4795940195919233,5,183.9041411508002,0,35.82229429589503,66.14262839363603,2,7.391693033073398,Average
113.30959208586162,9.810963286711122,20.92710358203635,1,3.4279653801979615,3,152.19240953656092,1,44.602936963289075,0.0,4,18.932233448909678,Good
73.83698923103475,19.48465640675487,1.653502552751585,0,2.7406873442006385,5,173.90931928957394,1,51.75137448731401,74.77363354832801,2,1.066770582257933,Average
82.1124731742557,18.682067224188714,23.298085633106876,0,1.7640028581756482,5,117.51283465997842,0,42.72797993848411,0.0,4,11.14713916994026,Average
93.59466320856559,15.168502288618805,9.653649922980232,1,5.087095738807407,1,107.19285222506853,1,26.268348735756476,22.492618271158644,4,5.8429238067388205,Average
85.26873920162897,16.520591537323405,9.237167281436886,0,3.7440781292574323,4,279.52422833629265,1,24.09718690631374,64.85051212536126,2,5.067017518430273,Average
81.28987808552955,18.772933087176956,16.416138416958592,1,6.36996970755942,5,237.5133731629829,1,40.94268552968185,75.63236903101168,2,8.772119961358449,Average
65.98631893732468,10.233885357992332,9.910410223776921,1,7.043614546328508,6,155.83304872944964,1,55.342778868096694,46.83664340787522,2,8.69250257002842,Average
76.09183873423555,19.553412506943477,7.391303974182287,0,3.9944555107196718,4,122.22936726953321,1,37.30932915284139,49.40026388089884,2,3.577345642487648,Average
77.8857974698451,27.3598805775821,5.087890949993293,0,1.8276690210711781,5,149.7969319236798,1,22.871477483773994,46.44227962312259,3,1.763731573078572,Poor
20.0,17.433712392977725,20.410114818578982,0,4.519922903121119,3,128.91792806295769,1,32.32257138553845,58.90690590326073,4,11.153314599852951,Average
88.67434198829122,21.679416021381805,16.173131431089086,1,3.489274696236043,6,126.47948210107316,1,42.94696086170483,86.83519637532345,1,7.640625580160503,Average
76.34803466091122,25.105614085126945,14.345230609570507,0,4.3559675517928165,5,130.39778121777238,1,40.74941987055234,65.47641491459534,5,5.694643375633789,Poor
58.74378399679462,20.394635474963234,17.859161414580296,1,0.7137200842454405,1,211.64087390299127,0,38.753594951042786,103.74510872156648,1,8.467517379764068,Average
77.41390082542347,25.737248263658817,11.767705188298182,0,6.15060079794957,4,111.61840825487411,0,49.70056428735576,16.31171806911048,2,4.325518435467985,Poor
72.00198160699341,23.165057763163695,13.796150534963646,2,2.815178746051761,3,43.06717001822156,0,31.139536784810247,37.0693479817094,1,4.568752928007634,Average
69.66815222807188,25.310627133526,17.952235475191763,0,4.814740369553026,3,142.9104521539328,1,31.519881889752003,70.79177059831463,2,7.210339267481078,Poor
58.020252714472846,22.54912450664115,3.9175891133875766,0,2.5910220397733603,3,227.34264204192473,1,51.82339718544642,85.61472846442453,5,2.6622740457656464,Average
74.45944637130086,13.548874196315516,13.896090415374632,1,2.3442913024604173,4,175.84744338822347,0,52.66956397758759,0.0,4,9.114968016950703,Good
65.07119196255717,15.846478571588946,17.332279574311023,0,0.09608100929614305,3,188.49095804648013,0,31.394422901111348,53.56042522664683,1,10.024876767708495,Good
99.77856777455773,21.93169325030321,7.98763474595334,0,5.18019279318129,6,107.57720687839364,1,32.51261636288626,31.21962609369691,4,1.826504125835042,Average
71.22837308826308,23.690316374372806,12.58368095223731,2,2.811290176907879,4,127.64967730746982,1,34.318646101615904,108.76531914898861,3,5.619856609476127,Average
112.70073189500701,19.829130547260792,15.00906590789799,0,8.977752640028438,2,73.4716106817547,1,56.63250362383438,6.608735039019161,4,6.197711675768847,Average
88.7219640313183,14.703410269867073,6.5054253711744945,0,4.143104837447239,3,164.28017931894158,1,49.52122823039521,67.59761971342822,1,3.65096747751572,Average
93.01537863923397,29.347587234285417,6.682894971321778,0,8.927299710182716,3,212.15239763021435,1,42.9789563819732,38.722167858697254,4,1.4318606665398097,Poor
111.36401598217819,19.547410317459352,13.370440660924624,0,4.0935479256806655,6,182.6103200387148,1,42.32408775965356,30.685890821087767,2,6.893739023064594,Average
81.06780204016698,24.901288685068902,9.283183230310907,2,1.3264126228053306,4,196.23298031738966,0,33.67005099693895,18.790936560375858,1,2.8697338299330344,Average
55.027039360184666,12.54408627763495,1.0,0,11.120206403729163,4,165.9935942798377,0,55.678917678580426,73.83429112774209,3,1.0146804900884383,Average
53.59052793294971,24.07602998820864,5.3642697252902884,0,5.686126955830137,5,201.4965540746073,1,60.37631047434475,9.531905187107583,4,2.156256433010262,Average
70.87365844350519,13.914465392262494,13.187578742432573,0,2.502602201391166,2,150.85208819756204,0,33.359953468618635,57.13027662735225,2,8.778641876453047,Average
49.27449422453687,16.745629344809473,13.026853804863132,0,4.32679717263229,6,85.8399753323353,1,62.2130901459482,47.39893053211751,5,7.003769463558667,Average
88.76607801408223,22.48183360703754,8.181635478641875,0,0.6411011567893901,5,83.35608031615328,1,37.77330077395586,55.65014924808176,2,3.66498492545777,Average
48.06365221977527,19.10307675441988,19.03547552488929,1,3.3269395285182406,2,88.42066664778024,1,32.522749580939845,46.571172071777326,4,9.780545226348067,Poor
82.75434938111586,16.925862422731594,16.934013143175502,0,1.6781579886154576,2,231.02563817196148,1,38.99842945877353,72.26528520171244,5,10.055340785976544,Good
94.32530420445492,23.479560917740727,17.2708783862284,1,3.4707543853807037,4,80.8808084101879,1,39.59459654533116,42.47237454520687,3,6.358137964177904,Average
111.82565369015859,13.902874564404632,18.246063608327816,1,5.586876718018608,1,219.04169300671472,1,40.58653373094715,36.38983313762688,2,12.874870061257765,Good
61.82093603375484,22.822985602842042,19.440779660214247,0,3.281043845376811,5,157.31116104438465,1,44.46092323028328,54.872602147479505,4,8.551514134611011,Average
94.09551057194535,16.05646792863578,17.589580834653695,0,7.941241608472335,4,166.3238175956993,1,51.641561325768755,35.85694621334853,2,10.093445722621613,Good
71.17665438931105,13.102648880472398,14.844074849765034,0,0.45152490757207886,3,142.85831231563458,0,35.650138398900715,31.57739869189616,3,10.04851225571015,Good
90.1873598464895,22.610198419020826,13.385224832496812,0,3.1562248921295,5,117.48288452000303,1,44.06310525258762,71.18098355777659,4,6.544021114192483,Average
116.0124138302668,13.462624712595236,8.736336669492804,0,4.251156683168442,2,180.18203371743363,0,53.217725776783375,48.98186307637706,1,6.844284809108718,Average
74.14305571574523,20.103914809008277,5.982050458967432,0,4.364901774462281,1,79.93823875777275,1,57.338238950166705,73.4724869853363,1,3.0169890666779473,Average
46.35160686322337,10.825968999536354,12.389010855670492,0,3.6151418365438617,2,125.52859625027462,1,39.23594905962113,56.4006857509542,3,11.33106064734428,Average
90.68730729132932,16.469942205156435,13.776816178365538,0,3.173274446618615,2,185.2478345693481,1,42.49489540741825,0.0,1,8.223192999961613,Average
74.22261624717598,23.210752010003034,14.541692906769528,1,6.17274488091651,6,125.18265929056352,1,37.22870504634316,28.373438591412857,4,6.599821379154633,Average
65.20138561393833,18.47023673437694,14.142424736599605,1,5.98331110299811,4,138.81792322733241,0,50.18347589365272,39.28148247871873,2,7.078650233013081,Average
91.79176675228072,12.11111403686639,14.535820452595967,1,4.378742301456327,3,101.63627703906734,1,37.49562197591973,72.1316391615193,5,11.729261758201362,Good
79.89778803188531,18.472382530232224,15.874682359628613,0,4.760638181833695,4,102.6645438895231,1,32.37025721065565,83.04036851817621,1,7.8990936884571115,Average
48.68600544106671,19.365852888518585,18.418284600195097,0,1.1192648658650277,3,167.19399628768159,0,33.21628276030494,5.802445358954893,4,8.96422626677833,Average
85.0231121883957,21.259635927782533,2.733191664528541,0,6.254251335557751,4,81.29619243444442,1,41.93911617117562,0.0,2,1.3980868862369367,Average
81.701281546569,10.530732201651757,7.694176188475491,0,2.182709640502892,4,102.29641678516505,1,36.33960760807142,112.9439755139215,4,7.036641294117429,Average
98.02347144649904,22.635596986509473,14.559303708969205,0,7.069998676818877,6,173.6228857182875,1,48.05599482368497,72.12758299368474,3,5.369820576421326,Average
67.26553783128328,12.784216646391336,14.26884728402373,1,6.447506819535016,3,153.75027823432902,1,18.280139177123623,65.26241432926338,3,10.197277068137888,Good
72.15681060440461,16.905613236715695,5.913207433933303,0,5.670826289273094,3,176.52069426521456,1,41.34185867925396,52.766571069971,1,3.1994975460551927,Average
74.74977373176063,22.852024540196123,17.016786605948525,0,4.141763927119657,7,86.36528993131523,1,39.96771329833217,24.970184795612756,2,7.635154147918999,Average
62.30219608001104,13.99503028900086,3.522462825429315,0,1.2456049490893295,8,105.28655581251952,1,38.05056302872393,47.58315005376909,4,1.9965903234120281,Average
106.01523115755286,25.343459841509233,14.374993223158237,0,8.909803794281368,3,87.19059114242908,1,30.98182597297362,65.4528005193767,3,5.620083831036438,Poor
73.62818092749208,12.758719302136598,14.28280506953972,1,11.448137832322281,2,98.61038478243968,1,30.345380547175594,48.84666635360968,4,10.183951956040708,Good
64.57622138170329,13.54367528893276,10.420551728881211,1,3.4514708821820275,6,172.32342371190956,1,56.91450117436646,54.48071036929551,4,7.094646294662206,Average
73.48360391039442,18.93937410869061,11.05958143075965,1,0.0,3,142.91388324626192,1,52.4006410878658,35.78390383835185,5,4.959174353835845,Average
70.07773113678658,15.066480822154075,15.136411641834938,1,6.058344991737371,4,151.7670688178913,0,34.067983778921466,50.51359672345229,1,9.040783816601044,Good
70.67324530172682,14.784983598327484,10.150348619718567,0,7.741948689880429,6,123.78395390768947,1,39.44323373477274,41.42187235869382,5,5.804910995899405,Average
83.39068004362572,25.971160841026855,21.170573515642687,1,0.0,3,164.03700488970316,1,35.53288262514806,87.97524884696608,4,7.921578838028311,Poor
103.60590155122088,33.542901340625164,13.052701541974862,0,11.326904376868644,4,6.1944946847454,1,27.31860899681815,27.88462969506743,5,4.732813107547663,Poor
57.787704461821335,21.934080783209392,7.054454006457451,0,3.813990325090191,4,191.50204333946866,0,29.15692222467912,45.891076842854176,2,3.570181896370711,Average
78.5368001762688,18.99394732951931,12.084061186032116,0,0.9142831393271085,7,132.21002107576442,1,44.558184593889315,40.65894594648705,1,6.197222233383679,Average
53.33445467088718,8.021069543039003,16.06470012582027,4,4.572834416835537,6,109.0364463877166,0,29.516545297365944,81.01044336039539,5,17.140601485811718,Average
69.3553861610423,18.082201301244226,11.793034584134826,0,8.772649734351814,4,153.57982393202195,0,48.650130372789604,38.840023901134785,3,5.473729312942919,Average
122.01966195905644,24.19038774948883,16.583278031375592,0,6.870387504292486,4,147.7526379442543,0,42.321906525392706,21.734793915527998,3,5.979848538655542,Average
54.33530426942963,14.517073039386025,14.115374371067581,1,5.639932715992847,8,129.21281889866958,1,52.93907262450576,60.32295330850001,5,9.298076521258528,Average
81.38928599661155,22.27564515128756,9.76864652790189,0,6.66576290989896,6,172.8346291339267,1,32.6767137702123,74.93212124128866,2,4.3229114204710095,Average
66.09834659671483,20.29923827880055,15.396554846960434,0,5.619405943740927,5,122.31823446756361,1,29.050145129406644,55.64429738956319,5,7.24223870040631,Average
72.39010474131594,12.30489366840045,8.327123753305148,0,1.8102618080612107,4,117.86460692811355,1,22.75847942893819,42.59783829972148,4,6.441743335522203,Average
99.22674950696103,17.2543159302535,16.47291318105077,0,1.4788880133373217,8,128.2939377008245,1,57.22006061691186,49.46813001615725,2,10.74486985967496,Good
92.37590862875285,27.437208131875053,6.589686695937503,0,3.4050265829084676,5,147.86625711118666,1,26.133801061874827,89.26049241196431,4,2.496708629434119,Poor
68.55072919809484,23.55229405468963,12.425200000636174,0,7.123070402373037,6,164.4620309462058,1,58.187482560263334,45.851923698838476,2,4.116472525528347,Average
102.46925243699418,14.169890564452004,12.79979558868988,1,1.5462208604899021,5,95.1662163732214,1,18.0,0.0,4,9.146354934733502,Good
60.00783729529528,29.041507490622347,10.690867666324527,1,13.92026693678862,4,157.67173164385656,1,29.82109206799126,52.69056853538208,3,3.457730709746373,Poor
91.53471150678455,12.422563759604138,14.078902334875872,1,3.6556567999143694,1,134.97118599385345,1,31.509996129018166,30.29052607874357,1,10.020362262272126,Good
146.12292803931132,20.805599625866318,1.0,0,9.745640579501913,4,24.176524603136464,0,32.09163605111236,80.96149148763523,5,0.3815915996866561,Average
95.0580838153383,28.61372306707652,15.549768177747788,3,3.683426887359786,2,140.802887125655,0,47.059220251399495,70.69108311466371,2,5.059065552742549,Poor
74.4490956439445,26.634876993072886,18.82857919210437,0,7.981135395280182,5,81.55594067209323,1,52.63419102604594,67.6906773814766,5,7.221641452179102,Poor
85.2775557459107,20.242232997643274,16.20811252954131,0,3.1592211240821793,3,152.30420817952677,0,60.12338767434827,17.422180262389666,1,7.8218290478881425,Average
49.82701482359949,15.890338590201944,9.470563996590762,1,7.777258343114656,7,156.8721924435717,1,47.55330139331903,7.886440514485871,2,5.997072431495682,Average
77.34474654843163,20.57596864117838,11.060023837085982,1,4.062192645475642,5,117.58155702421313,1,57.31739177635758,22.95829493228565,5,5.825892974186941,Average
107.79854772089512,27.902850248886217,19.525090992136448,0,0.0,5,164.85125986460034,1,41.853577274324245,53.61478015409174,3,6.560043831835225,Poor
63.639869528504775,20.564057687074158,7.710025203185531,0,6.700447135243924,2,93.57481859758994,1,37.40558918770687,46.35440151364538,4,3.461147544039026,Average
102.77393473223269,26.100392854735375,13.442815534693166,0,6.303318585273939,2,196.27060148417695,0,26.61535501993718,85.77713436765077,4,5.366192780242101,Poor
47.70118272148763,28.785509964305223,1.8034067275219927,1,4.432840148763422,4,186.58873356886286,1,43.82222317466032,65.45094438224622,4,0.7351439058231466,Poor
40.05672418126186,14.649767739916674,9.239981407790493,1,9.308638371049357,2,87.27124275976229,1,46.311355563129304,43.16830850019607,3,6.485836822000731,Average
82.531440712211,21.067517596829017,15.443929198959921,0,5.451185316190588,6,180.36405198058878,1,51.08429114674561,0.0,5,6.419774799271045,Average
